Pinus banksiana,3353
Pinus resinosa,54921
Pinus strobus,3348
Piptochaetium avenaceum,399655
Plantago aristata,197795
Plantago cordata,not found
Plantago rugelii,101993
Plantago virginica,113209
Platanthera blephariglottis,1620161
Platanthera ciliaris,78829
Platanthera clavellata,not found
Platanthera dilatata,409001
Platanthera flava,not found
Platanthera hookeri,not found
Platanthera huronensis,1120565
Platanthera lacera,706068
Platanthera leucophaea,36962
Platanthera orbiculata,not found
Platanthera psycodes,not found
Platanus occidentalis,4403
Poa alsodes,368355
Poa languida,330868
Poa paludigena,not found
Poa palustris,269377
Poa sylvestris,368392
Poa wolfli,not found
Podophyllum peltatum,35933
Pogonia ophioglossoides,78838
Polanisia dodecandra,72660
Polemonium reptans,13640
Polygala cruciata,4276
Polygala incarnata,690793
Polygala polygama,690812
Polygala sanguinea,485366
Polygala senega,174549
Polygala verticillata,690840
Polygaloides paucifolia,not found
Polygonatum biflorum,39535
Polygonatum pubescens,221231
Polygonella articulata,452461
Polygonum achoreum,701365
Polygonum buxiforme,701377
Polygonum erectum,137694
Polygonum ramosissimum,701410
Polygonum tenue,not found
Polymnia canadensis,183070
Polypodium virginianum,872808
Polystichum acrostichoides,28470
Polytaenia nuttallii,178705
Pontederia cordata,44964
Populus balsamifera,73824
Populus deltoides,3696
Populus grandidentata,482945
Populus heterophylla,not found
Populus tremuloides,3693
Populus x,not found
Potamogeton amplifolius,16364
Potamogeton berchtoldii,108425
Potamogeton diversifolius,213838
Potamogeton epihydrus,397064
Potamogeton foliosus,292609
Potamogeton friesii,397066
Potamogeton gramineus,55319
Potamogeton illinoensis,397070
Potamogeton natans,189328
Potamogeton nodosus,99363
Potamogeton praelongus,246704
Potamogeton pulcher,397073
Potamogeton pusillus,246702
Potamogeton richardsonii,29651
Potamogeton robbinsii,55321
Potamogeton strictifolius,397078
Potamogeton vaseyi,397084
Potamogeton x,not found
Potamogeton zosteriformis,55322
Potentilla norvegica,57931
Potentilla pensylvanica,457914
Potentilla simplex,667283
Potentilla tridentata,57934
Proserpinaca palustris,434573
Prunella vulgaris,39358
Prunus americana,122118
Prunus nigra,122120
Prunus pensylvanica,262529
Prunus pumila,262528
Prunus serotina,23207
Prunus virginiana,133204
Pseudognaphalium macounii,1209487
Pseudognaphalium obtusifolium,1209488
Psoralidium tenuiflorum,247917
Ptelea trifoliata,210336
Pteridium aquilinum,32101
Pycnanthemum muticum,326164
Pycnanthemum tenuifolium,751853
Pycnanthemum verticillatum,not found
Pycnanthemum virginianum,392642
Pyrola americana,93820
Pyrola asarifolia,93823
Pyrola chlorantha,93824
Pyrola elliptica,93825
Quercus alba,3513
Quercus bicolor,889476
Quercus coccinea,354624
Quercus ellipsoidalis,498457
Quercus imbricaria,39469
Quercus macrocarpa,519047
Quercus muhlenbergii,not found
Quercus palustris,73152
Quercus rubra,3512
Quercus velutina,500452
Quercus x,not found
Ranunculus abortivus,286845
Ranunculus cymbalaria,286840
Ranunculus fascicularis,568547
Ranunculus flabellaris,not found
Ranunculus gmelinii,286903
Ranunculus hispidus,476038
Ranunculus longirostris,not found
Ranunculus pensylvanicus,286968
Ranunculus recurvatus,46994
Ranunculus rhomboideus,568568
Ranunculus sceleratus,147635
Ratibida pinnata,52294
Rhamnus alnifolia,527216
Rhamnus lanceolata,706615
Rhexia virginica,40003
Rhododendron groenlandicum,49605
Rhus aromatica,289751
Rhus copallinum,32258
Rhus glabra,298662
Rhus hirta,255348
Rhus x,not found
Rhynchospora alba,241642
Rhynchospora capillacea,not found
Rhynchospora capitellata,not found
Rhynchospora fusca,529450
Rhynchospora globularis,1620174
Rhynchospora macrostachya,not found
Rhynchospora nitens,1620178
Rhynchospora scirpoides,76507
Ribes americanum,3802
Ribes cynosbati,208494
Ribes hirtellum,175203
Ribes missouriense,175217
Ribes triste,175233
Rorippa aquatica,65950
Rorippa palustris,50498
Rorippa sessiliflora,1425328
Rorippa sinuata,157099
Rosa acicularis,117260
Rosa arkansana,267231
Rosa blanda,74640
Rosa carolina,74638
Rosa palustris,267247
Rosa setigera,137000
Rosa x,not found
Rotala ramosior,312925
Rubus allegheniensis,75062
Rubus flagellaris,190224
Rubus frondosus,not found
Rubus hispidus,43104
Rubus idaeus,32247
Rubus missouricus,not found
Rubus occidentalis,75079
Rubus odoratus,75080
Rubus pensilvanicus,75084
Rubus pubescens,75086
Rubus recurvans,not found
Rubus rosa,3764
Rubus setosus,75092
Rubus wheeleri,not found
Rudbeckia fulgida,52312
Rudbeckia hirta,52299
Rudbeckia laciniata,52310
Rudbeckia subtomentosa,52307
Rudbeckia triloba,52309
Ruellia humilis,192256
Ruellia strepens,441029
Rumex altissimus,not found
Rumex britannica,not found
Rumex fueginus,not found
Rumex triangulivalvis,1234506
Rumex verticillatus,1620180
Ruppia cirrhosa,83789
Sabatia angularis,82728
Sabatia campanulata,1620183
Sabatia campestris,236218
Sagittaria brevirostra,353115
Sagittaria calycina,1419492
Sagittaria cuneata,353097
Sagittaria graminea,146149
Sagittaria latifolia,15008
Sagittaria rigida,353102
Salix amygdaloides,75705
Salix bebbiana,75707
Salix candida,1087216
Salix cordata,426349
Salix discolor,75709
Salix eriocephala,285592
Salix humilis,1242995
Salix interior,75712
Salix lucida,350589
Salix myricoides,1510608
Salix nigra,75714
Salix pedicellaris,1120109
Salix petiolaris,1242996
Salix pyrifolia,1242997
Salix sericea,312456
Salix serissima,1120560
Sambucus nigra,4202
Sambucus racemosa,4203
Samolus parviflorus,1081845
Sanguinaria canadensis,3472
Sanguisorba canadensis,137455
Sanicula canadensis,52574
Sanicula marilandica,not found
Sanicula odorata,393533
Sanicula trifoliata,393535
Sarracenia purpurea,45176
Sassafras albidum,46945
Saururus cernuus,13260
Saxifraga pensylvanica,90609
Scheuchzeria palustris,29653
Schizachne purpurascens,545880
Schizachyrium scoparium,79855
Schoenoplectus acutus,140885
Schoenoplectus fluviatilis,not found
Schoenoplectus hallii,not found
Schoenoplectus heterochaetus,1442356
Schoenoplectus pungens,238833
Schoenoplectus purshianus,not found
Schoenoplectus smithii,not found
Schoenoplectus subterminalis,1442359
Schoenoplectus tabernaemontani,316508
Schoenoplectus torreyi,1442360
Scirpus atrocinctus,435679
Scirpus atrovirens,743735
Scirpus cyperinus,435680
Scirpus expansus,435681
Scirpus georgianus,435683
Scirpus hattorianus,435684
Scirpus microcarpus,100302
Scirpus pedicellatus,1540061
Scirpus pendulus,435685
Scirpus polyphyllus,1540062
Scleria muehlenbergii,1352569
Scleria pauciflora,not found
Scleria reticularis,140889
Scleria triglomerata,906966
Scleria verticillata,1620189
Scrophularia lanceolata,942075
Scrophularia marilandica,764929
Scutellaria elliptica,1343444
Scutellaria galericulata,53169
Scutellaria lateriflora,233893
Scutellaria nervosa,not found
Scutellaria ovata,not found
Scutellaria parvula,942060
Sedum ternatum,91148
Selaginella apoda,39585
Selaginella rupestris,88037
Senecio hieraciifolius,not found
Senecio suaveolens,422328
Senna hebecarpa,1582321
Senna marilandica,not found
Shepherdia canadensis,36905
Sicyos angulatus,64232
Silene antirrhina,54821
Silene nivea,200590
Silene regia,39906
Silene stellata,200593
Silene virginica,155647
Silphium integrifolium,121897
Silphium laciniatum,53587
Silphium perfoliatum,53588
Silphium terebinthinaceum,121900
Sinapis arvensis,29728
Sisyrinchium albidum,1129424
Sisyrinchium angustifolium,244039
Sisyrinchium atlanticum,1129426
Sisyrinchium campestre,1053806
Sisyrinchium montanum,207934
Sium suave,48053
Smallanthus uvedalius,176613
Smilax ecirrhata,1291630
Smilax hispida,55959
Smilax illinoensis,1291631
Smilax lasioneuron,299608
Smilax rotundifolia,72647
Solanum americanum,109975
Solidago altissima,59294
Solidago caesia,471148
Solidago canadensis,59297
Solidago flexicaulis,330182
Solidago gigantea,330183
Solidago glaberrima,not found
Solidago hispida,996325
Solidago juncea,330184
Solidago nemoralis,471149
Solidago ohioensis,471150
Solidago patula,471151
Solidago ptarmicoides,471152
Solidago riddellii,471153
Solidago rigida,199521
Solidago rigidiuscula,not found
Solidago rugosa,511490
Solidago simplex,330185
Solidago speciosa,471154
Solidago uliginosa,996327
Solidago ulmifolia,691053
Sorbus americana,193310
Sorbus decora,765745
Sorghastrum nutans,79857
Sparganium americanum,113279
Sparganium androcladum,1407755
Sparganium angustifolium,669838
Sparganium eurycarpum,35871
Sparganium natans,669840
Spartina pectinata,65991
Sphenopholis intermedia,388721
Sphenopholis nitida,1440555
Sphenopholis obtusata,481248
Spiraea alba,410739
Spiraea tomentosa,473049
Spiranthes cernua,78845
Spiranthes lacera,499196
Spiranthes lucida,1523952
Spiranthes magnicamporum,126263
Spiranthes ochroleuca,1523953
Spiranthes ovalis,1530326
Spiranthes romanzoffiana,126264
Spiranthes tuberosa,1530333
Spirodela polyrhiza,29656
Sporobolus clandestinus,1051754
Sporobolus cryptandrus,641383
Sporobolus heterolepis,121785
Sporobolus neglectus,1534663
Sporobolus vaginiflorus,888275
Stachys aspera,194208
Stachys hyssopifolia,not found
Stachys pilosa,193341
Stachys tenuifolia,194231
Staphylea trifolia,85280
Stellaria crassifolia,395325
Stellaria longifolia,228247
Stellaria pubera,645215
Stenanthium gramineum,164828
Streptopus lanceolatus,34197
Strophostyles helvola,90593
Strophostyles leiosperma,260888
Stuckenia pectinata,55444
Stylophorum diphyllum,56864
Styrax americanus,13700
Sullivantia sullivantii,23271
Symphoricarpos albus,13702
Symphoricarpos occidentalis,318448
Symphyotrichum boreale,561178
Symphyotrichum ciliolatum,526930
Symphyotrichum cordifolium,41480
Symphyotrichum drummondii,321986
Symphyotrichum dumosum,556906
Symphyotrichum ericoides,481941
Symphyotrichum falcatum,408820
Symphyotrichum laeve,691054
Symphyotrichum lanceolatum,526931
Symphyotrichum lateriflorum,526933
Symphyotrichum novae-angliae,55612
Symphyotrichum oblongifolium,72978
Symphyotrichum ontarionis,1503869
Symphyotrichum oolentangiense,not found
Symphyotrichum parviceps,547780
Symphyotrichum pilosum,526934
Symphyotrichum praealtum,1249083
Symphyotrichum prenanthoides,not found
Symphyotrichum puniceum,556914
Symphyotrichum racemosum,556915
Symphyotrichum sericeum,481947
Symphyotrichum shortii,547781
Symphyotrichum urophyllum,526936
Symplocarpus foetidus,28477
Taenidia integerrima,48059
Taxus canadensis,88032
Tephrosia virginiana,1089629
Tetraneuris herbacea,not found
Teucrium canadense,201512
Thalictrum dasycarpum,46973
Thalictrum dioicum,46970
Thalictrum revolutum,46972
Thalictrum thalictroides,46969
Thaspium barbinode,178717
Thaspium trifoliatum,54730
Thelypteris noveboracensis,449902
Thelypteris palustris,29618
Thismia americana,not found
Thuja occidentalis,3317
Tiarella cordifolia,369350
Tilia americana,66669
Tipularia discolor,38213
Tomanthera auriculata,4172
Torreyochloa pallida,391969
Toxicodendron radicans,43853
Toxicodendron rydbergii,690250
Toxicodendron vernix,289774
Tradescantia ohiensis,77340
Tradescantia subaspera,1415700
Tradescantia virginiana,59016
Triantha glutinosa,207928
Trichophorum caespitosum,76515
Trichophorum clintonii,76516
Trichostema dichotomum,41240
Trientalis borealis,319347
Trifolium reflexum,361976
Triglochin maritima,55501
Triglochin palustris,403040
Trillium cernuum,82476
Trillium erectum,50545
Trillium flexipes,82483
Trillium grandiflorum,55186
Trillium nivale,82491
Trillium recurvatum,82495
Trillium sessile,49676
Trillium undulatum,82504
Triodanis perfoliata,284232
Triosteum aurantiacum,134524
Triosteum illinoense,not found
Triosteum perfoliatum,105270
Triphora trianthophora,78852
Triplasis purpurea,751733
Tsuga canadensis,66173
Turritis glabra,63678
Typha latifolia,4733
Ulmus americana,29740
Ulmus rubra,102693
Ulmus thomasii,180953
Urtica dioica,3501
Utricularia cornuta,192281
Utricularia geminiscapa,192290
Utricularia gibba,13748
Utricularia intermedia,192294
Utricularia macrorhiza,192300
Utricularia minor,326275
Utricularia purpurea,204368
Utricularia radiata,not found
Utricularia resupinata,193138
Utricularia subulata,192319
Uvularia grandiflora,49460
Uvularia sessilifolia,4700
Vaccinium angustifolium,472369
Vaccinium corymbosum,69266
Vaccinium macrocarpon,13750
Vaccinium myrtilloides,1503870
Vaccinium oxycoccos,516948
Vaccinium pallidum,128905
Valeriana edulis,243120
Valeriana uliginosa,not found
Valerianella chenopodifolia,not found
Valerianella umbilicata,368330
Vallisneria americana,29649
Veratrum virginicum,117928
Verbena bracteata,39417
Verbena hastata,443381
Verbena simplex,not found
Verbena stricta,568212
Verbena urticifolia,140036
Verbena x,not found
Verbesina alternifolia,not found
Vernonia fasciculata,434698
Vernonia gigantea,211149
Vernonia missurica,434703
Veronica americana,932108
Veronica anagallis-aquatica,74693
Veronica peregrina,165341
Veronica scutellata,195138
Veronicastrum virginicum,165346
Viburnum acerifolium,4205
Viburnum lentago,61590
Viburnum nudum,237950
Viburnum opulus,85293
Viburnum prunifolium,237954
Viburnum raflnesquianum,not found
Vicia americana,200966
Vicia caroliniana,482954
Viola affinis,97414
Viola blanda,97418
Viola canadensis,97421
Viola cucullata,97424
Viola flmbriatula,not found
Viola labradorica,502515
Viola lanceolata,1017135
Viola macloskeyi,97435
Viola missouriensis,not found
Viola nephrophylla,not found
Viola palmata,1620210
Viola pedata,97442
Viola pedatifida,1234509
Viola primulifolia,1017141
Viola pubescens,97445
Viola rostrata,932109
Viola sagittata,1017145
Viola septentrionalis,not found
Viola sororia,13758
Viola striata,97454
Viola subsinuata,not found
Vitis aestivalis,3605
Vitis labrusca,103355
Vitis riparia,96939
Vitis vulpina,754105
Vulpia octoflora,464087
Wolffia brasiliensis,161114
Wolffia columbiana,161115
Wolffiella gladiata,161124
Woodsia obtusa,29611
Woodwardia areolata,120726
Woodwardia virginica,120733
Xyris difformis,101606
Xyris torta,not found
Zannichellia palustris,29654
Zanthoxylum americanum,354526
Zizania aquatica,75727
Zizia aptera,178718
Zizia aurea,40947
