"4326","10","589","466","40"
"4327","10","589","858","60"
"4328","10","589","1244","40"
"4329","10","589","1297","20"
"4330","10","589","1443","60"
"4331","10","589","2384","40"
"4332","10","589","2386","40"
"4333","10","590","858","40"
"4334","10","590","1297","40"
"4335","10","590","1443","20"
"4336","10","590","2384","60"
"4337","10","590","2386","20"
"4338","10","591","466","20"
"4339","10","591","858","60"
"4340","10","591","1104","20"
"4341","10","591","1244","40"
"4342","10","591","1443","40"
"4343","10","591","2384","60"
"4344","10","592","858","20"
"4345","10","592","1244","20"
"4346","10","592","1297","20"
"4347","10","592","1443","20"
"4348","10","592","2384","40"
"4349","10","592","2386","40"
"4350","10","593","458","40"
"4351","10","593","545","20"
"4352","10","593","754","40"
"4353","10","593","1237","20"
"4354","10","593","1244","60"
"4355","10","593","1443","40"
"4356","10","593","1657","20"
"4357","10","593","2102","40"
"4358","10","593","2384","20"
"4359","10","593","2427","20"
"4360","9","594","13508","20"
"4361","9","594","14320","40"
"4362","9","594","15170","20"
"4363","9","595","13313","20"
"4364","9","595","14320","60"
"4365","9","595","15173","20"
"4366","9","596","14320","40"
"4367","9","597","14320","60"
"4368","9","598","14171","20"
"4369","9","598","14320","20"
"4370","9","599","13508","20"
"4371","9","599","14320","20"
"4372","9","600","13508","20"
"4373","9","600","14320","20"
"4374","9","600","14541","20"
"4375","9","601","13508","20"
"4376","9","601","14320","40"
"4377","9","602","14320","40"
"4378","9","603","14171","20"
"4379","9","603","14320","40"
"4380","9","603","14553","80"
"4381","9","604","14320","40"
"4382","9","604","15170","80"
"4383","9","605","14076","20"
"4384","9","605","14171","20"
"4385","9","605","14320","20"
"4386","9","605","15170","60"
"4387","9","606","14171","20"
"4388","9","606","14320","20"
"4389","9","606","15170","40"
"4390","9","607","14320","80"
"4391","9","607","15170","20"
"4392","9","608","14320","80"
"4393","9","609","14320","40"
"4394","9","610","14320","20"
"4395","9","611","14171","20"
"4396","9","611","14320","20"
"4397","9","611","15170","40"
"4398","9","612","14171","60"
"4399","9","612","14320","20"
"4400","9","612","15170","40"
"4401","9","613","14171","40"
"4402","9","613","14320","40"
"4403","9","613","14911","20"
"4404","9","613","15170","60"
"4405","9","614","14171","40"
"4406","9","614","14320","60"
"4407","9","614","15170","60"
"4408","9","615","14320","60"
"4409","9","615","15170","60"
"4410","9","616","14171","40"
"4411","9","616","14320","60"
"4412","9","616","15170","60"
"4413","9","617","14320","60"
"4414","9","617","15170","40"
"4415","9","618","14320","60"
"4416","9","618","15170","40"
"4417","9","618","15173","20"
"4418","9","619","13508","40"
"4419","9","619","14171","40"
"4420","9","619","14320","40"
"4421","9","619","15170","20"
"4422","9","620","14171","20"
"4423","9","620","14320","40"
"4424","9","621","14171","20"
"4425","9","621","14320","20"
"4426","9","621","15170","40"
"4427","9","622","13313","20"
"4428","9","622","14171","20"
"4429","9","622","14320","20"
"4430","9","622","15170","60"
"4431","9","623","14320","40"
"4432","9","624","14320","20"
"4433","9","625","14171","40"
"4434","9","625","14320","20"
"4435","9","626","14320","20"
"4436","9","627","14171","20"
"4437","9","627","15170","100"
"4438","9","628","14171","20"
"4439","9","628","14320","20"
"4440","9","628","15170","100"
"4441","9","629","15170","100"
"4442","9","630","14320","20"
"4443","9","630","15170","80"
"4444","9","631","14320","60"
"4445","9","631","15170","40"
"4446","9","632","13508","40"
"4447","9","632","14171","20"
"4448","9","632","14320","40"
"4449","9","632","14911","20"
"4450","9","633","14171","20"
"4451","9","633","14320","60"
"4452","9","634","14320","60"
"4453","9","635","14171","20"
"4454","9","635","14320","60"
"4455","9","635","15170","40"
"4456","9","636","14171","40"
"4457","9","636","14320","20"
"4458","9","636","15170","60"
"4459","9","637","14320","40"
"4460","9","637","15170","60"
"4461","9","638","14171","20"
"4462","9","638","14320","20"
"4463","9","638","15170","40"
"4521","17","651","66","15"
"4522","17","651","633","3"
"4523","17","651","687","2"
"4524","17","651","416","2"
"4525","17","651","1047","15"
"4526","17","651","1052","3"
"4527","17","651","1175","1"
"4528","17","651","1342","3"
"4529","17","651","1486","3"
"4530","17","651","1667","15"
"4531","17","651","2011","5"
"4532","17","651","2078","1"
"4533","17","651","2496","3"
"4534","17","652","66","15"
"4535","17","652","633","3"
"4536","17","652","687","10"
"4537","17","652","811","2"
"4538","17","652","993","5"
"4539","17","652","1047","5"
"4540","17","652","1052","10"
"4541","17","652","1175","3"
"4542","17","652","1486","5"
"4543","17","652","1667","2"
"4544","17","652","2011","12"
"4545","17","653","1052","18"
"4546","17","653","1199","6"
"4547","17","653","1386","35"
"4548","17","653","1667","20"
"4549","17","653","1813","3"
"4550","17","653","1861","2"
"4551","17","653","1997","2"
"4552","17","653","2236","1"
"4553","17","654","687","3"
"4554","17","654","947","2"
"4555","17","655","947","3"
"4556","17","655","1946","1"
"4557","17","656","779","1"
"4558","17","656","1611","1"
"4559","17","657","313","1"
"4560","17","657","633","20"
"4561","17","657","779","1"
"4562","17","657","1960","20"
"4563","17","657","2197","10"
"4564","17","658","779","1"
"4565","17","658","1667","15"
"4566","17","659","183","3"
"4567","17","659","633","3"
"4568","17","659","779","4"
"4569","17","659","995","35"
"4570","17","659","1887","25"
"4571","17","659","2200","1"
"4572","17","660","938","1"
"4573","17","660","995","2"
"4574","17","660","1052","1"
"4575","17","660","1948","4"
"4576","17","661","253","2"
"4577","17","661","633","20"
"4578","17","661","1099","10"
"4579","17","661","1948","1"
"4580","17","661","2011","15"
"4581","17","661","2197","4"
"4582","17","661","2370","1"
"4583","17","662","348","2"
"4584","17","662","425","1"
"4585","17","662","497","10"
"4586","17","662","1052","6"
"4587","17","662","1861","15"
"4588","17","662","1948","4"
"4589","17","662","2011","15"
"4590","17","662","2260","2"
"4591","17","662","2370","1"
"4592","17","663","128","1"
"4593","17","663","497","20"
"4594","17","663","1052","3"
"4595","17","663","1948","40"
"4596","17","663","2011","75"
"4597","17","663","2197","10"
"4598","17","663","2370","3"
"4599","17","664","65","3"
"4600","17","664","995","8"
"4601","17","664","1099","12"
"4602","17","664","1948","1"
"4603","17","665","182","22"
"4604","17","665","1298","1"
"4605","17","665","1948","1"
"4606","17","666","1047","8"
"4607","17","666","1948","1"
"4608","17","666","2197","8"
"4609","17","666","2338","12"
"4610","17","666","2370","20"
"4611","17","667","1917","4"
"4612","17","667","1948","2"
"4613","17","667","2197","7"
"4614","17","667","2370","6"
"4615","17","668","1782","4"
"4616","17","668","1948","2"
"4617","17","668","2370","3"
"4618","17","669","464","4"
"4619","17","669","1386","3"
"4620","17","669","1948","4"
"4621","17","669","2200","2"
"4622","17","669","2236","8"
"4623","17","669","2387","2"
"4624","17","670","779","3"
"4625","17","671","1386","8"
"4626","17","671","1609","2"
"4627","17","671","1781","2"
"4628","17","671","1948","3"
"4629","17","671","2370","2"
"4630","17","671","2387","30"
"4631","17","672","633","36"
"4632","17","672","779","3"
"4633","17","673","66","4"
"4634","17","673","183","4"
"4635","17","673","1047","10"
"4636","17","673","1864","10"
"4637","17","673","1948","3"
"4638","17","673","2197","10"
"4639","17","674","497","6"
"4640","17","674","995","3"
"4641","17","674","1099","10"
"4642","17","674","1861","20"
"4643","17","674","1960","3"
"4644","17","674","1990","25"
"4645","17","675","461","4"
"4646","17","675","1047","4"
"4647","17","675","1948","2"
"4648","17","675","1960","8"
"4649","18","676","811","7"
"4650","18","676","1767","95"
"4651","18","676","2326","8"
"4652","18","676","2370","6"
"4653","18","676","2505","3"
"4654","18","677","1047","5"
"4655","18","677","1767","90"
"4656","18","677","1946","1"
"4657","18","677","2370","2"
"4658","18","678","633","25"
"4659","18","678","1199","1"
"4660","18","678","1813","99"
"4661","18","678","1960","1"
"4662","18","678","2004","6"
"4663","18","678","2499","2"
"4664","18","679","633","60"
"4665","18","679","779","1"
"4666","18","679","1047","1"
"4667","18","679","1813","10"
"4668","18","679","1960","7"
"4669","18","679","2499","4"
"4670","18","679","2505","6"
"4671","18","680","938","1"
"4672","18","680","1946","1"
"4673","18","680","2078","1"
"4674","18","681","2370","3"
"4675","18","682","687","20"
"4676","18","682","938","2"
"4677","18","682","1667","6"
"4678","18","682","1960","75"
"4679","18","683","313","3"
"4680","18","684","1047","16"
"4681","18","684","1946","2"
"4682","18","685","182","4"
"4683","18","685","1946","4"
"4684","18","685","1960","12"
"4685","18","686","1199","1"
"4686","18","686","1667","2"
"4687","18","686","1864","5"
"4688","18","686","1946","3"
"4689","18","686","2214","2"
"4690","18","686","2499","1"
"4691","18","687","633","10"
"4692","18","687","461","3"
"4693","18","687","509","4"
"4694","18","687","995","8"
"4695","18","687","1052","12"
"4696","18","687","1872","4"
"4697","18","687","1946","10"
"4698","18","688","238","20"
"4699","18","688","497","20"
"4700","18","688","1946","15"
"4701","18","688","2197","6"
"4702","18","689","1052","2"
"4703","18","689","1813","4"
"4704","18","689","1946","3"
"4705","18","690","1047","30"
"4706","18","690","1611","40"
"4707","18","690","1946","4"
"4708","18","690","1960","30"
"4709","18","691","1861","4"
"4710","18","692","183","2"
"4711","18","692","687","6"
"4712","18","692","710","3"
"4713","18","692","1861","12"
"4714","18","693","2466","15"
"4715","18","694","497","10"
"4716","18","694","1111","4"
"4717","18","694","2236","50"
"4718","18","695","2326","75"
"4719","18","696","633","4"
"4720","18","696","497","45"
"4721","18","696","1047","20"
"4722","18","696","2004","12"
"4723","18","696","2236","32"
"4724","18","696","2372","4"
"4725","18","697","509","3"
"4726","18","697","1047","5"
"4727","18","697","1887","25"
"4728","18","697","2236","24"
"4729","18","697","2326","25"
"4730","18","697","2529","12"
"4731","19","698","687","10"
"4732","19","698","1873","2"
"4733","19","698","1946","2"
"4734","19","699","687","3"
"4735","19","699","1047","3"
"4736","19","699","1864","1"
"4737","19","699","1946","2"
"4738","19","700","183","3"
"4739","19","700","687","8"
"4740","19","700","1946","1"
"4741","19","701","1386","6"
"4742","19","701","1813","2"
"4743","19","701","1917","2"
"4744","19","701","1946","1"
"4745","19","701","2197","6"
"4746","19","702","710","4"
"4747","19","702","1813","5"
"4748","19","702","1946","1"
"4749","19","703","1946","15"
"4750","19","703","1960","75"
"4751","19","703","2465","2"
"4752","19","704","1386","6"
"4753","19","704","1960","25"
"4754","19","704","2466","3"
"4755","19","705","633","4"
"4756","19","705","1386","2"
"4757","19","705","1946","6"
"4758","19","705","2459","2"
"4759","19","705","2466","6"
"4760","19","706","296","3"
"4761","19","706","687","2"
"4762","19","706","1917","10"
"4763","19","707","2466","56"
"4764","19","708","710","1"
"4765","19","708","1946","8"
"4766","19","709","687","40"
"4767","19","709","1946","3"
"4768","19","710","995","18"
"4769","19","710","1946","2"
"4770","19","710","2004","10"
"4771","19","711","1804","1"
"4772","19","711","1946","1"
"4773","19","711","2505","2"
"4774","19","712","696","15"
"4775","19","712","687","12"
"4776","19","712","1047","6"
"4777","19","712","1946","8"
"4778","19","713","687","12"
"4779","19","713","710","20"
"4780","19","713","497","3"
"4781","19","713","995","3"
"4782","19","713","1047","4"
"4783","19","713","1864","6"
"4784","19","713","2011","16"
"4785","19","713","2197","5"
"4786","19","713","2529","4"
"4787","19","714","39","4"
"4788","19","714","1047","50"
"4789","19","714","1946","6"
"4790","19","715","1946","1"
"4791","19","715","2466","32"
"4792","19","716","995","12"
"4793","19","716","1047","6"
"4794","19","716","1946","4"
"4795","19","716","1993","16"
"4796","19","717","710","26"
"4797","19","717","1946","18"
"4798","19","717","1993","3"
"4799","19","717","2197","1"
"4800","20","718","66","15"
"4801","20","718","633","3"
"4802","20","718","687","2"
"4803","20","718","416","2"
"4804","20","718","1047","15"
"4805","20","718","1052","3"
"4806","20","718","1175","1"
"4807","20","718","1342","3"
"4808","20","718","1486","3"
"4809","20","718","1667","15"
"4810","20","718","2011","5"
"4811","20","718","2078","1"
"4812","20","718","2496","3"
"4813","20","719","66","15"
"4814","20","719","633","3"
"4815","20","719","687","10"
"4816","20","719","811","2"
"4817","20","719","993","5"
"4818","20","719","1047","5"
"4819","20","719","1052","10"
"4820","20","719","1175","3"
"4821","20","719","1486","5"
"4822","20","719","1667","2"
"4823","20","719","2011","12"
"4824","20","720","1052","18"
"4825","20","720","1199","6"
"4826","20","720","1386","35"
"4827","20","720","1667","20"
"4828","20","720","1813","3"
"4829","20","720","1861","2"
"4830","20","720","1997","2"
"4831","20","720","2236","1"
"4832","20","721","687","3"
"4833","20","721","947","2"
"4834","20","722","947","3"
"4835","20","722","1946","1"
"4836","20","723","779","1"
"4837","20","723","1611","1"
"4838","20","724","313","1"
"4839","20","724","633","20"
"4840","20","724","779","1"
"4841","20","724","1960","20"
"4842","20","724","2197","10"
"4843","20","725","779","1"
"4844","20","725","1667","15"
"4845","20","726","183","3"
"4846","20","726","633","3"
"4847","20","726","779","4"
"4848","20","726","995","35"
"4849","20","726","1887","25"
"4850","20","726","2200","1"
"4851","20","727","938","1"
"4852","20","727","995","2"
"4853","20","727","1052","1"
"4854","20","727","1948","4"
"4855","20","728","253","2"
"4856","20","728","633","20"
"4857","20","728","1099","10"
"4858","20","728","1948","1"
"4859","20","728","2011","15"
"4860","20","728","2197","4"
"4861","20","728","2370","1"
"4862","20","729","348","2"
"4863","20","729","425","1"
"4864","20","729","497","10"
"4865","20","729","1052","6"
"4866","20","729","1861","15"
"4867","20","729","1948","4"
"4868","20","729","2011","15"
"4869","20","729","2260","2"
"4870","20","729","2370","1"
"4871","20","730","128","1"
"4872","20","730","497","20"
"4873","20","730","1052","3"
"4874","20","730","1948","40"
"4875","20","730","2011","75"
"4876","20","730","2197","10"
"4877","20","730","2370","3"
"4878","20","731","65","3"
"4879","20","731","995","8"
"4880","20","731","1099","12"
"4881","20","731","1948","1"
"4882","20","732","182","22"
"4883","20","732","1298","1"
"4884","20","732","1948","1"
"4885","20","733","1047","8"
"4886","20","733","1948","1"
"4887","20","733","2197","8"
"4888","20","733","2338","12"
"4889","20","733","2370","20"
"4890","20","734","1917","4"
"4891","20","734","1948","2"
"4892","20","734","2197","7"
"4893","20","734","2370","6"
"4894","20","735","1782","4"
"4895","20","735","1948","2"
"4896","20","735","2370","3"
"4897","20","736","464","4"
"4898","20","736","1386","3"
"4899","20","736","1948","4"
"4900","20","736","2200","2"
"4901","20","736","2236","8"
"4902","20","736","2387","2"
"4903","20","737","779","3"
"4904","20","738","1386","8"
"4905","20","738","1609","2"
"4906","20","738","1781","2"
"4907","20","738","1948","3"
"4908","20","738","2370","2"
"4909","20","738","2387","30"
"4910","20","739","633","36"
"4911","20","739","779","3"
"4912","20","740","66","4"
"4913","20","740","183","4"
"4914","20","740","1047","10"
"4915","20","740","1864","10"
"4916","20","740","1948","3"
"4917","20","740","2197","10"
"4918","20","741","497","6"
"4919","20","741","995","3"
"4920","20","741","1099","10"
"4921","20","741","1861","20"
"4922","20","741","1960","3"
"4923","20","741","1990","25"
"4924","20","742","461","4"
"4925","20","742","1047","4"
"4926","20","742","1948","2"
"4927","20","742","1960","8"
"4928","20","743","811","7"
"4929","20","743","1767","95"
"4930","20","743","2326","8"
"4931","20","743","2370","6"
"4932","20","743","2505","3"
"4933","20","744","1047","5"
"4934","20","744","1767","90"
"4935","20","744","1946","1"
"4936","20","744","2370","2"
"4937","20","745","633","25"
"4938","20","745","1199","1"
"4939","20","745","1813","99"
"4940","20","745","1960","1"
"4941","20","745","2004","6"
"4942","20","745","2499","2"
"4943","20","746","633","60"
"4944","20","746","779","1"
"4945","20","746","1047","1"
"4946","20","746","1813","10"
"4947","20","746","1960","7"
"4948","20","746","2499","4"
"4949","20","746","2505","6"
"4950","20","747","938","1"
"4951","20","747","1946","1"
"4952","20","747","2078","1"
"4953","20","748","2370","3"
"4954","20","749","687","20"
"4955","20","749","938","2"
"4956","20","749","1667","6"
"4957","20","749","1960","75"
"4958","20","750","313","3"
"4959","20","751","1047","16"
"4960","20","751","1946","2"
"4961","20","752","182","4"
"4962","20","752","1946","4"
"4963","20","752","1960","12"
"4964","20","753","1199","1"
"4965","20","753","1667","2"
"4966","20","753","1864","5"
"4967","20","753","1946","3"
"4968","20","753","2214","2"
"4969","20","753","2499","1"
"4970","20","754","633","10"
"4971","20","754","461","3"
"4972","20","754","509","4"
"4973","20","754","995","8"
"4974","20","754","1052","12"
"4975","20","754","1872","4"
"4976","20","754","1946","10"
"4977","20","755","238","20"
"4978","20","755","497","20"
"4979","20","755","1946","15"
"4980","20","755","2197","6"
"4981","20","756","1052","2"
"4982","20","756","1813","4"
"4983","20","756","1946","3"
"4984","20","757","1047","30"
"4985","20","757","1611","40"
"4986","20","757","1946","4"
"4987","20","757","1960","30"
"4988","20","758","1861","4"
"4989","20","759","183","2"
"4990","20","759","687","6"
"4991","20","759","710","3"
"4992","20","759","1861","12"
"4993","20","760","2466","15"
"4994","20","761","497","10"
"4995","20","761","1111","4"
"4996","20","761","2236","50"
"4997","20","762","2326","75"
"4998","20","763","633","4"
"4999","20","763","497","45"
"5000","20","763","1047","20"
"5001","20","763","2004","12"
"5002","20","763","2236","32"
"5003","20","763","2372","4"
"5004","20","764","509","3"
"5005","20","764","1047","5"
"5006","20","764","1887","25"
"5007","20","764","2236","24"
"5008","20","764","2326","25"
"5009","20","764","2529","12"
"5010","20","765","687","10"
"5011","20","765","1873","2"
"5012","20","765","1946","2"
"5013","20","766","687","3"
"5014","20","766","1047","3"
"5015","20","766","1864","1"
"5016","20","766","1946","2"
"5017","20","767","183","3"
"5018","20","767","687","8"
"5019","20","767","1946","1"
"5020","20","768","1386","6"
"5021","20","768","1813","2"
"5022","20","768","1917","2"
"5023","20","768","1946","1"
"5024","20","768","2197","6"
"5025","20","769","710","4"
"5026","20","769","1813","5"
"5027","20","769","1946","1"
"5028","20","770","1946","15"
"5029","20","770","1960","75"
"5030","20","770","2465","2"
"5031","20","771","1386","6"
"5032","20","771","1960","25"
"5033","20","771","2466","3"
"5034","20","772","633","4"
"5035","20","772","1386","2"
"5036","20","772","1946","6"
"5037","20","772","2459","2"
"5038","20","772","2466","6"
"5039","20","773","296","3"
"5040","20","773","687","2"
"5041","20","773","1917","10"
"5042","20","774","2466","56"
"5043","20","775","710","1"
"5044","20","775","1946","8"
"5045","20","776","687","40"
"5046","20","776","1946","3"
"5047","20","777","995","18"
"5048","20","777","1946","2"
"5049","20","777","2004","10"
"5050","20","778","1804","1"
"5051","20","778","1946","1"
"5052","20","778","2505","2"
"5053","20","779","696","15"
"5054","20","779","687","12"
"5055","20","779","1047","6"
"5056","20","779","1946","8"
"5057","20","780","687","12"
"5058","20","780","710","20"
"5059","20","780","497","3"
"5060","20","780","995","3"
"5061","20","780","1047","4"
"5062","20","780","1864","6"
"5063","20","780","2011","16"
"5064","20","780","2197","5"
"5065","20","780","2529","4"
"5066","20","781","39","4"
"5067","20","781","1047","50"
"5068","20","781","1946","6"
"5069","20","782","1946","1"
"5070","20","782","2466","32"
"5071","20","783","995","12"
"5072","20","783","1047","6"
"5073","20","783","1946","4"
"5074","20","783","1993","16"
"5075","20","784","710","26"
"5076","20","784","1946","18"
"5077","20","784","1993","3"
"5078","20","784","2197","1"
"5154","21","794","74","1"
"5155","21","794","313","3"
"5156","21","794","633","30"
"5157","21","794","2370","2"
"5158","21","795","1099","11"
"5159","21","795","2370","8"
"5160","21","796","633","22"
"5161","21","796","1052","15"
"5162","21","796","1611","3"
"5163","21","796","1813","5"
"5164","21","796","1960","2"
"5165","21","796","2499","1"
"5166","21","797","1052","12"
"5167","21","797","1199","1"
"5168","21","797","2389","1"
"5169","21","798","182","4"
"5170","21","798","183","6"
"5171","21","798","633","3"
"5172","21","798","1052","4"
"5173","21","798","1199","4"
"5174","21","798","1813","3"
"5175","21","798","1946","4"
"5176","21","798","1948","4"
"5177","21","798","1960","2"
"5178","21","798","2372","2"
"5179","21","799","687","20"
"5180","21","799","1052","2"
"5181","21","799","1667","8"
"5182","21","799","1813","4"
"5183","21","799","1960","12"
"5184","21","799","2013","70"
"5185","21","800","183","8"
"5186","21","800","633","8"
"5187","21","800","1937","4"
"5188","21","800","1946","2"
"5189","21","801","779","2"
"5190","21","802","236","15"
"5191","21","802","1609","1"
